"Season","Episode","Character","Line"
"18","7","Cartman","You guys!  I have accepted the reality that I am just a computer program. The fact is that one of us right now is in a room wearing a VR helmet seeing all this, and it's not me!
"
"18","7","Butters","AAaaghagh!
"
"18","7","Butters","Huh I'm sorry Dad!
"
"18","7","Stan","Yes, we're here.
"
"18","7","Stan","Well then how much of what just happened was in virtual reality?
"
"18","7","Stan","What?! 
"
"18","7","Stan","That doesn't make sense! 
"
"18","7","Stan","Yes! Yes, you have answered all my questions and I am pleased with the customer service I have been provided!!  You guys? Are you there?
"
"18","7","Kyle","We're right here dude. Do you remember now?
"
"18","7","Stan","Yeah I remember. I'm heading back to the access point. 
"
"18","7","Butters","Ahhh, huh?
"
"18","7","Butters","You... you, you mean ih...  I'm not grounded?
"
"18","7","Butters","They did it!  They figured it out!  Whoopie!
"
"18","7","Stan","Alright, I'm nearing Checkpoint Alpha. You guys still there?
"
"18","7","Kyle","We're here dude. Just a little further and we can finally end this.
"
"18","7","Stan","Okay, I'm back in Cartman's room.
"
"18","7","Cartman","Alright Stan, just sit down at the computer. 
"
"18","7","Kyle","Alright, dude, take off the headset. 
"
"18","7","Kyle","Sssoo aside from all the bull crap, what do ya think of the Oculus?
"
"18","7","Stan","It's pretty cool, but the graphics suck.
"
"18","7","Butters","Fellas, I'm not grounded anymore."
"18","8","Cartman","What's this?
"
"18","8","Cartman","Girls volleyball?  Uhhh, sorry, we're actually busy.
"
"18","8","Cartman","Dude, girls should totally be allowed to play sports, you just can't expect people to want to watch. Okay?  All right.
"
"18","8","Kyle","But we actually are busy. Tonight's the big fight.
"
"18","8","Stan","Dude, Kenny is fighting Slaughterhouse tonight. I mean, no offense, but, we're not gonna miss the fight for... girls volleyball. 
"
"18","8","Cartman","Yeah so, sorry you're not getting any spectators, but there's hardcore dude shit to watch.
"
"18","8","Kyle","Can Kenny block his elderbeast?
"
"18","8","Stan","Not with his Shapeshifter. It already attacked.
"
"18","8","Cartman","This asshole needs to make a move already!
"
"18","8","Butters","Oh no! Kenny!
"
"18","8","Stan","Shhh!
"
"18","8","Butters","But he's dying! 
"
"18","8","Stan","What's that?
"
"18","8","Cartman","He's playing an enchantment.
"
"18","8","Stan","This late?
"
"18","8","Kyle","He just stacked his Shapeshifter with an Elven Blade!
"
"18","8","Cartman","Dude, it was complete brutality!
"
"18","8","Kyle","You've never seen anything so ruthless!
"
"18","8","Stan","It was seriously almost hard to watch. 
"
"18","8","Cartman","At one point, Kenny actually polymorphed the dude into a blue frog with an instant attack card. It was carnage, bro!
"
"18","8","Stan","Wendy, did you hear about last night?
"
"18","8","Stan","Not that. Did you actually go to that?
"
"18","8","Stan","Pfft whatever.
"
"18","8","Cartman","Dude, I don't think people are appreciating this!  It was such pwnage it was almost repulsive!
"
"18","8","Cartman","Yeah we like hardcore stuff, we're fuckin' dudes, bro.
"
"18","8","Stan","We're men.
"
"18","8","Cartman","Kewwwl!
"
"18","8","Kyle","Should be the next one. 2778 Mala Vista Drive. Wait, this is City Wok.
"
"18","8","Cartman","What's hardcore and exciting about City shrimp? 
"
"18","8","Kyle","It doesn't even look like they're open. 
"
"18","8","Stan","Uhhh, Mitchell sent us?
"
"18","8","Cartman","Dude, do we look like police?
"
"18","8","Cartman","Five darrar? 
"
"18","8","Cartman","Dude, that was total carnage!
"
"18","8","Stan","That was freakin' hardcore.
"
"18","8","Cartman","Can you believe that rooster played a Kalonian Twingrove with half his mana tapped?
"
"18","8","Stan","It was just decimation.
"
"18","8","Kyle","It was really about the most man thing I think we've ever been a part of.
"
"18","8","Cartman","We're going again on Friday, right?
"
"18","8","Stan","Hell yeah! 
"
"18","8","Cartman","What's the matter Kenny?
"
"18","8","Stan","What's mean about it?
"
"18","8","Cartman","You feel bad for the roosters?
"
"18","8","Stan","Look, who's to say the roosters don't wanna play? I mean, they were goin' at it pretty hard.
"
"18","8","Kyle","Yeah, maybe that just kind of what they do naturally.
"
"18","8","Cartman","Guys, I think maybe Kenny's a little hurt because he was the big Magic champion, and now chickens are stealing his thunder.
"
"18","8","Cartman","Huh? A little bit?
"
"18","8","Stan","Dude, you know what we should do? We should all go in on a rooster.
"
"18","8","Kyle","Dude, totally. With Kenny's Magic skills, we could probably kick serious ass!
"
"18","8","Cartman","What do you think Kenny? Would that make you feel better? Huh? Come on, where's that smile? Where's that smile, Kenny? I think he's smiling you guys. 
"
"18","8","Randy","Now I don't wanna lecture anybody, but what you boys are getting involved in is dangerous!
"
"18","8","Stan","Dad, it's not that big a deal.
"
"18","8","Randy","It is a big deal, okay?! People can get hurt! Believe it or not I was into Cock Magic back in college.
"
"18","8","Kyle","You were?
"
"18","8","Randy","Yes, so I'm not some fuddy-duddy who doesn't get it! I just wanna make sure if you boys do it, you do it right, and safely. 
"
"18","8","Stan","Dad, that's not, that's not cock Magic.
"
"18","8","Randy","Oh? Not impressed? How about this? 
"
"18","8","Cartman","Hello? We're looking to buy a rooster that can play ""Magic: The Gathering""?
"
"18","8","Kyle","Uhhh, we aren't cops or anything.
"
"18","8","Kyle","We don't... really know the difference.
"
"18","8","Stan","Do you think they're happy?
"
"18","8","Stan","Yeah, like, do you think they mind being made to play ""Magic: The Gathering""?
"
"18","8","Cartman","Well, our friend here has some animal-rights concerns. Do you have any free-range chickens?
"
"18","8","Cartman","Aw, screw the free-range chickens, huh Kenny?
"
"18","8","Stan","Hey, how about this little guy?
"
"18","8","Kyle","Then he's perfect for us.
"
"18","8","Cartman","What should we name him, Kenny? I know. How about ""McNuggets""?
"
"18","8","Kyle","Hey McNuggets. You wanna come play for us?
"
"18","8","Cartman","""Yes I do, you guys.""  Oh wow, did you hear him, Kenny?
"
"18","8","Randy","Hey! Oh! Oh thank you!
"
"18","8","Randy","Oh! Nothing, Sharon. Just going to the bathroom, if you don't mind.  Hey!
"
"18","8","Randy","All right, Sharon. I'm practicing. Cock magic is making a comeback.
"
"18","8","Randy","Oh yehhs yesyseyseyesyseyse Sharon, I don't know why or how, but people all over town are talking about it again. Now you know that I was one of the best back in college.
"
"18","8","Randy","Because people didn't understand! People were afraid, Sharon! But now culture has caught up. And even our son is discovering what cock magic has to offer.
"
"18","8","Randy","People are going to do it, Sharon. And it's up to the professionals to make sure it's handled the right way. Hoh!  Oh my gosh! 
"
"18","8","Kyle","You can do it, McNuggets! 
"
"18","8","Stan","Yeah!
"
"18","8","Cartman","All right McNuggets!
"
"18","8","Kyle","All right McNuggets!  Did we pick the right rooster or what?!
"
"18","8","Cartman","That was goddamned manly! I mean, no offense to Kenny, but that shit made regular ""Magic: The Gathering"" look like girls volleyball.
"
"18","8","Cartman","Thank you so very much.
"
"18","8","Kyle","You mean there's more to this?
"
"18","8","Stan","Gee, thanks!
"
"18","8","Cartman","You hear that, McNuggets? You're goin' to the big leagues!
"
"18","8","Randy","Hey kids, are we having fun?  Oh where'd my hat go?! Anyone see my hat? 
"
"18","8","Randy","Now, some of you might think that this is a little crazy, but if you believe in magic...  you'll find that-  Ow! Ow! Oh God! Can somebody help, please!
"
"18","8","Randy","Won't somebody help me out?! Get someone- You, little girl! Can you please just, just check behind your ear?!  Oh, it was behind her ear.  And there we go and we're all better and I am the Amazingly Randi! Thank you! 
"
"18","8","Stan","Dude, it was so badass! Our guy slaughtered every other fighter there. And now he's moving up to the real hardcore shit.
"
"18","8","Kyle","It was seriously about the greatest night of our lives.
"
"18","8","Cartman","We can't tell you, bro. It's like, hardcore underground shit.
"
"18","8","Kyle","Yeah, you gotta know people.
"
"18","8","Butters","Dangit, I wish I knew people.
"
"18","8","Mr. Garrison","All right kids, before we get started, the coach of the girls volleyball team is here and would like to say a few words. 
"
"18","8","Cartman","Oh Jesus, give it a rest already.
"
"18","8","Butters","Yeah.
"
"18","8","Stan","Dude, girls volleyball isn't a joke. Jokes are hard and require skill.
"
"18","8","Cartman","OOHHH!! 
"
"18","8","Cartman","Dude, Wendy plays volleyball. Did you know that? I don't think you knew that.
"
"18","8","Kyle","This is it. 1421 Plaza de Estereotipo.
"
"18","8","Cartman","Wow. Here we are, McNuggets. You're reached the big time. 
"
"18","8","Cartman","Yeah yeah yeah yeah, we're here for the cock Magic.
"
"18","8","Cartman","Ten darra?! 
"
"18","8","Cartman","Who is that??
"
"18","8","Stan","What do you mean? Is he a red mage or a green mage?
"
"18","8","Cartman","Dude, he's like a beast! He's got more legendary creature cards than I've ever seen!
"
"18","8","Kyle","McNuggets is scared. He doesn't wanna play.
"
"18","8","Cartman","McNuggets is scared, dude!
"
"18","8","Stan","Can you stack his deck with more mana?! Can you stack McNuggets' deck with more mana?!
"
"18","8","Kyle","Aw I don't think he wants to play, dude.
"
"18","8","Cartman","This isn't even a fight. This is just... a slaughter.
"
"18","8","Cartman","Holy shit dude! Dude, we forfeit! We forfeit!
"
"18","8","Cartman","Jesus, Paragon of Fierce Defiance. Now every red creature Gadnuk plays will have a +1 attack.
"
"18","8","Kyle","Come on, Kenny! 
"
"18","8","Stan","What did he play? Did he tap all his mana?
"
"18","8","Cartman","Dude, he just cast Psychogenic Probe. Now every time the other rooster has to shuffle his deck, he loses two health.
"
"18","8","Kyle","He just had to shuffle it.
"
"18","8","Cartman","Did you hear that? He's shuffling his deck already. The only thing he's got on the battle ground now is an overseer.
"
"18","8","Stan","Does an overseer have trample? DOES AN OVERSEER HAVE TRAMPLE?! 
"
"18","8","Kyle","Holy shit, dude!
"
"18","8","Cartman","Ah, dude, your dad's here.
"
"18","8","Randy","Thank you, hey! You know, we live in a world of brutality and violence. And some people think there's no room for wonder anymore. But just for a moment I want you to think one thing.  Whatever you believe is real, is real. 
"
"18","8","Randy","Alright, for this last bit I'm gonna need a volunteer. Anybody?
"
"18","8","Randy","Alright, come on up here.  What's your name?
"
"18","8","Randy","All right, a hand for Detective Harris!  You know, if there's one thing I could leave you all with, it's this. Let cock magic be done by the professionals.  Sir? 
"
"18","8","Cartman","It was so hardcore you guys. Kenny laid waste to Gadnuk, Breaker of Worlds. It got so out of hands that the fucking cops had to come and break it up.
"
"18","8","Butters","Wow, the cops came?
"
"18","8","Kyle","Yeah, It was seriously the most manly thing that's ever happened.
"
"18","8","Cartman","Kenny cast Glacial Crasher, and then Stan's dad shot his dick off. I just, I seriously don't know where we go from here. You all right, Kenny?
"
"18","8","Kyle","Hey yeah, what about poor McNuggets? What's he gonna do now?
"
"18","8","Stan","Wait a minute. I've got it, you guys.
"
"18","8","Kyle","Got what?
"
"18","8","Stan","A way to finally do something good for other people.
"
"18","10","Kyle","It's the holiday season, but the good times... are ending.Because what matters most isn't what's good, it's what's trending.
This younger generation, with their eyes and ears glued:
What's trending to them is trenders who trend on YouTube.
"
"18","10","Cartman","Ahem, how's it going brahs? This is CartmaaanBrah!
"
"18","10","Kyle","Comments on commentators, it's all changing so fast.Playing XBox with your brother is... just a thing of the past.
Now with Ma on her iPad, and Dad trending or trying,All the family is scattered, and the living room's dying.
Because it wasn't the outdoors or church or even trips to go ski,
What brought families together most was a good old TV
Now we watch things by ourselves and just tweet what we saw.
And if you try to complain, you get called a-
"
"18","10","Kyle","I'm NOT a GRANDPA!
"
"18","10","Kyle","But now let me tweet this for you all to comment upon.
The more connected we get, the more alone we become.If you want change like I do, and feel the same gloom,Then please follow THIS trend, #savethelivingroom
"
"18","10","Kyle","Whattaya think?
"
"18","10","Butters","Hmmm, it's kind of gay.
"
"18","10","Kyle","Really??
"
"18","10","Butters","I mean, havin' it all rhyme 'n stuff, you know?
"
"18","10","Kyle","Hm, I wasn't really going for ""gay,"" I was more going for ""wholesome.""
"
"18","10","Butters","Well, gay is wholesome.
"
"18","10","Kyle","But it's gotta be perfect. We're trending well, but we need to attract more followers who want good old family values.
"
"18","10","Kyle","Bill Cosby.
"
"18","10","Kyle","Is here. To see me.
"
"18","10","Kyle","Hello.
"
"18","10","Kyle","We?
"
"18","10","Kyle","Wow.  Well that's awesome!
"
"18","10","Kyle","M-Ah, I'd love to.
"
"18","10","Kyle","Uh okay! No problem! 
"
"18","10","Kyle","Uh thanks, Mr. Cosby!
"
"18","10","Randy","Yes, they made a copy of me and they don't want me around anymore. They're about to do something big, and they need famous artists to be controlled for it.
"
"18","10","Randy","Me! Oh right, I forgot to tell you that part. I'm actually Lorde.
"
"18","10","Randy","No! That was a copy of me!
"
"18","10","Randy","Look, I don't know what they're up to, but these people have something much darker planned!
"
"18","10","Kyle","Dude, what are you doing?!
"
"18","10","Stan","Trying to find my dad. He's supposed to take me to the board game store.
"
"18","10","Kyle","They picked up my hash tag, Stan! I'm trending!
"
"18","10","Stan","Who did?
"
"18","10","Kyle","These producers making a big holiday special!  They had me upload a video for a commercial they're about to air! They said my hash tag was awesome, and they wanted to promote it!
"
"18","10","Stan","That's a little strange, isn't it?
"
"18","10","Kyle","No, it's great! It's just what this country needs right now!
"
"18","10","Cartman","CartmaaanBrah! Dude, check it out. Lady Gaga is singing Christmas songs. Isn't she a Jew?
"
"18","10","Kyle","Please, tune in and help get America's families back in the living room.
"
"18","10","Cartman","He's such a douchebag.
"
"18","10","Cartman","Now we're talkin'! 
"
"18","10","Kyle","That son of a bitch!
"
"18","10","Stan","That self-promoting asshole!
"
"18","10","Kyle","Why would he do this?!
"
"18","10","Stan","Because my dad's an idiot!
"
"18","10","Kyle","Not your dad, Cartman! What's your dad got to do with this?!
"
"18","10","Stan","Nnnothing, nothing.
"
"18","10","Cartman","Ehey hey, how's it going bros? This is CartmaaanBrah! And it looks like we're in the producer's office in Los Angeles now. 
"
"18","10","Cartman","Look at that guy. He's like 40, but he's got a Justin Bieber haircut.
"
"18","10","Cartman","No, it's not good, it's fuckin' awesome!
"
"18","10","Cartman","I can hear you, douchebag.
"
"18","10","Cartman","These guys are such blumpkin catchers.
"
"18","10","Cartman","G'dang g'dang! G'dang g'dang g'dank!
"
"18","10","Randy","Mr. Jackson, it's me, Lorde.
"
"18","10","Randy","Please. Do you know what's going on here? What are the producers trying to do?
"
"18","10","Randy","A holiday special. Oh my God.
"
"18","10","Randy","I should have known. Bastards always talked about a day when social media and entertainment would be fused as one! I didn't know they meant a Christmas special!  Can you help me stop them?!
"
"18","10","Randy","Then we'll do it together. I love children just as much as you do.
"
"18","10","Kyle","Mom?! Where is Ike?!
"
"18","10","Kyle","That's not what I was trending! They took my hash tag and they raped it! Where is Ike?!
"
"18","10","Kyle","Ike! You are no longer to watch that stupid little YouTube blogging asshole! Do you understand?! You damn kids following these YouTube commentators is bad enough, but i will not have them invading my living room!
"
"18","10","Stan","We're not old people! You guys are just into lame, vulgar crap, and it needs to be stopped!
"
"18","10","Kyle","WE'RE NOT BEING GRANDPAS!
"
"18","10","Stan","Yeah, you damn kids!
"
"18","10","Kyle","Cartman, open this door right now!
"
"18","10","Cartman","Hahaha, look at kyle, brahs. he's all pissed off. CartmaanBrah!
"
"18","10","Kyle","What the hell are you doing?!
"
"18","10","Cartman","What's it look like I'm doing? I'm trending, Kyle. I'm trending more than I ecer thought possible.
"
"18","10","Kyle","Come out here and talk to me face to face! Open this door!
"
"18","10","Cartman","How do you even know I'm here in my room?
"
"18","10","Kyle","Because you just said, ""here in my room""!
"
"18","10","Cartman","...Very impressive, Kyle. But the holiday special is beginning soon. I'm afraid I can't let there be any distractions.  You will find that my door has been sealed with a 3/4 inch plywood and a polymer-metal alloy secured with drewall screws. 
"
"18","10","Stan","Cartman, please! We have to stop this show! Lorde is going to do something horrible and corrupt little girls everywhere!
"
"18","10","Cartman","Why does that matter?
"
"18","10","Stan","Because Lorde is my dad, alright?!  Lorde is my dad.
"
"18","10","Cartman","What?
"
"18","10","Kyle","What are you talking about, Stan?
"
"18","10","Stan","He does it all with computers and processors... He got discovered on the Internet. He's like the PewDiePie of music. And he played live last week. Rubbed his clit and started trending more than ever. I thought he had learned his lesson... but it's like he doesn't care.
"
"18","10","Cartman","Sorry guys, I gotta go. The world needs CartmanBrah. 
"
"18","10","Kyle","Why didn't you tell me, Stam? I would've helped.
"
"18","10","Stan","It just all seemed so... stupid.
"
"18","10","Kyle","I'll call the producers of the show. They'll help you find your dad.
"
"18","10","Randy","We don't really use this thing anymore.  It hasn't started yet! Alright, Sharon, get on your computer upstairs! Mr. Jackson, you can take the one in my son's room! We've got to tell people the truth!
"
"18","10","Randy","Oh my God...
"
"18","10","Randy","My daughter... She has no idea that I'm Lorde... I can't let her find out from the Internet. I have to tell her the truth before we all tell the world.
"
"18","10","Randy","I guess... one step at a time.
"
"18","10","Randy","Shelley? Um, I'm Lorde.  All the music you've really been into has been me. Nobody in the family knew except for your mother. And your brother, and your grandpa. But Michael Jackson's hologram is here and we're going to set the record straight, Okay? Love you. Whew, that was hard.
"
"18","10","Cartman","Oh, this should be good.
"
"18","10","Cartman","I'm sure this is exactly how Kurt Cobain would want to be remembered.
"
"18","10","Cartman","Hoh, this should get some comments. 
"
"18","10","Kyle","Thanks for seeing us, sir. My friend is really worried about his dad.
"
"18","10","Stan","Um, l-look ih if I could just talk to him real quick? I wanna try and stop him from making an ass of himself again.
"
"18","10","Randy","I don't think so, you son of a bitch! 
"
"18","10","Stan","What?? 
"
"18","10","Randy","Stanley?! YOU LEAVE HIM OUT OF THIS!
"
"18","10","Randy","THEY'VE GOT STAN! JUST STAY HERE WITH MICHAEL JACKSON!  SHIT!! 
"
"18","10","Cartman","Oh bros, weak!
"
"18","10","Cartman","Oh weak, bros, so weak!
"
"18","10","Kyle","How can you be willing to kill people for a holiday special? What's wrong with you?
"
"18","10","Stan","Dude. You're such a grandpa.
"
"18","10","Cartman","Oh wow, where are we now, brahs?  This looks pretty stupid.
"
"18","10","Cartman","CartmaanBrah!
"
"18","10","Cartman","Oho, looks like we've reached customer service, brahs. Now we can truly be everywhere!
"
"18","10","Cartman","Yes, with every passing second I become more powerful.
"
"18","10","Cartman","Happy holidays, everyone!  Enjoy the rest of your lives with CartmanBrah.
"
"18","10","Cartman","Of course I am. This isn't about you. This is about CartmanBrah, brah.
"
"18","10","Kyle","I am so confused.
"
"18","10","Cartman","I am trending so much that soon I will reach... trendscendence. Like Johnny Dep, but cool.
"
"18","10","Cartman","It's all CartmanBrah now.  I am trending into something more than human. I am becoming... transgender.  Now they will HAVE to give my my own bathroom!
"
"18","10","Kyle","Everyone is watching everything.  Ike?  Ike, if you can hear me, I'm sorry. I have been a grandpa.  I didn't understand the things you are into and I and I thought you should like the same stuff that I did.  I have to accept that you're gonna have your own things. I just didn't want you to watch HIM. I just... I just wanna be a family again.
"
"18","10","Kyle","Help? How can you help?
"
"18","10","Kyle","Really? That's what you guys would do?
"
"18","10","Kyle","Oh my God, you're right! You're totally right!! EVERYONE! GET A NEW TREND GOING! FAST! #webelieveinyou!
"
"18","10","Kyle","You too! Right now! #webelieveinyou! We've got to make him appear! 
"
"18","10","Cartman","Hey! What's going on? What is that? 
"
"18","10","Cartman","What the hell?!
"
"18","10","Kyle","PewDiePie?!
"
"18","10","Cartman","Ey! Get out of here, PewDiePie! This is MY holiday special!
"
"18","10","Cartman","Uh, everyone, tweet now if you wanna get rid of PewDiePie!
"
"18","10","Cartman","Please show your support for CartmanBrah brah right now by uh...
"
"18","10","Cartman","No! You can't do this!
"
"18","10","Cartman","God damn it, who the hell do you think you are?! If you don't stop right now-!
"
"18","10","Cartman","NOOOO! 
"
"18","10","Kyle","Well, I finally got my family to use the living room for an hour each night.
"
"18","10","Stan","I'm still really confused, dude. I have no idea what that was about.
"
"18","10","Kyle","Yeah. I guess that's the point. I don't think we're gonna understand. Maybe this IS all the beginning of a new art form. YouTube celebrities are only getting bigger. And what's great is that these people are inventing themselves, instead of being marketed and shoved down our throats.
"
"18","10","Stan","Yeah.
"
"18","10","Kyle","No matter what we think, it's not just a passing trend. We need to realize that the new generation of entertainment is here.  And I, think that's great.
"
"18","10","Stan","Yeah, I think that's great too.
"
"1","1","Kyle","Ah, damn it! My little brother's trying to follow me to school again.
"
"1","1","Kyle","Ike, you can't come to school with me. 
"
"1","1","Cartman","Yeah, go home you little dildo.
"
"1","1","Kyle","Dude, don't call my brother a dildo!
"
"1","1","Stan","What's a dildo?
"
"1","1","Kyle","Well, I don't know...  and I'll bet Cartman doesn't know either!
"
"1","1","Cartman","I know what it means!
"
"1","1","Kyle","Well, what?
"
"1","1","Cartman","I'm not telling you.
"
"1","1","Stan","What's a dildo, Kenny?
"
"1","1","Cartman","He-yeah, that's what Kyle's little brother is all right!  Ow! 
"
"1","1","Stan","Dude, that kicks ass!
"
"1","1","Kyle","Yeah, check this one out. Ready, Ike? Kick the baby!
"
"1","1","Kyle","Kick the baby. 
"
"1","1","Stan","Whoa, Cartman! Looks like you didn't get much sleep last night.
"
"1","1","Cartman","That's 'cause I was having these... bogus nightmares.
"
"1","1","Kyle","Really? What about?
"
"1","1","Cartman","Well, I dreamt that I was lying in my bed...  in the dark, when all of a sudden this bright blue light filled the room.  Then slowly my bedroom door begin to open,  and the next thing I remember, I was being drug through a hallway.  Then I was lying on a table,  and these scary hands wanted to operate on me. And they had big heads and big black eyes...
"
"1","1","Stan","Dude! Visitors!
"
"1","1","Kyle","Totally!
"
"1","1","Cartman","What?
"
"1","1","Stan","That wasn't a dream Cartman, those were visitors!
"
"1","1","Cartman","No, it was just a dream, my mom said so.
"
"1","1","Stan","Visitors are real.
"
"1","1","Kyle","Yeah, they abduct people and they mutilate cows.
"
"1","1","Cartman","Oh, shut up guys! You're just trying to make me scared. And it's not working.
"
"1","1","Stan","What's gonna be for lunch today, Chef?
"
"1","1","Cartman","Kick ass.
"
"1","1","Cartman","Huh?
"
"1","1","Kyle","Yeah, fat boy saw it!
"
"1","1","Cartman","Eh, no, that, that was just a dream. And I'm not fat, I'm big boned!
"
"1","1","Cartman","Oh!
"
"1","1","Stan","They took him on their ship.
"
"1","1","Cartman","Oh!
"
"1","1","Kyle","What's an anal probe?
"
"1","1","Kyle","Whoa! They gave you an anal probe Cartman?
"
"1","1","Cartman","No! Uh-I mean, eh, why would they do that?
"
"1","1","Stan","Dude, they did, huh? Aliens stuck stuff up your ass!
"
"1","1","Cartman","No!
"
"1","1","Cartman","Shut up, dildo!
"
"1","1","Cartman","Oh!
"
"1","1","Kyle","We told you they were real Cartman. Sorry to hear about your ass.
"
"1","1","Cartman","God damn it, they didn't do anything to my ass! It was just a dream!
"
"1","1","Kyle","Why are you walkin' so funny Cartman?
"
"1","1","Cartman","Shut up!
"
"1","1","Kyle","No, Ike, go home.
"
"1","1","Kyle","This is it. This one's for the game.
"
"1","1","Kyle","Kick the baby! 
"
"1","1","Stan","Good morning, Miss Crabtree.
"
"1","1","Kyle","Damn it, he's still there.
"
"1","1","Stan","Oh, don't worry about him.
"
"1","1","Kyle","No, dude, if something happens to him, my parents are gonna blame me.
"
"1","1","Kyle","Ike! Go home!
"
"1","1","Stan","Yeah, whatever, ya fat bitch.
"
"1","1","Stan","I said I have a bad itch.
"
"1","1","Kyle","Oh, my God! 
"
"1","1","Stan","Visitors!
"
"1","1","Kyle","Ike!  Stop the bus! Miss Crabtree, you have to stop this bus!
"
"1","1","Kyle","But I have to get off!
"
"1","1","Kyle","No.
"
"1","1","Kyle","But I...
"
"1","1","Kyle","Arrghh!
"
"1","1","Stan","Cartman, are those the same visitors you saw?
"
"1","1","Cartman","Shut up you guys, it's not working.
"
"1","1","Kyle","I'm in big trouble, you guys! We have to do something!
"
"1","1","Stan","Well, we can't do anything for now, that fat bitch won't let us.
"
"1","1","Stan","Uh, I said that rabbits eat lettuce.
"
"1","1","Kyle","What am I going to do? My little brother's been abducted by aliens.  You farted. 
"
"1","1","Cartman","Somebody's baking brownies. 
"
"1","1","Mr. Garrison","And now children, our friend, Mr. Hat, is going to tell us about Christopher Columbus.
"
"1","1","Kyle","Oh, man. I can't just sit here, I have to help my stupid brother, or I'll come home without him and my dad will start yelling, ""Where's your brother, Kyle?"" ""You weren't looking out for your little brother, Kyle?""
"
"1","1","Stan","Okay, okay, let's ditch school and go find him.
"
"1","1","Kyle","""You know he can't think on his own, Kyle!"" ""Brush and floss, Kyle!"" ""Where has that finger been, Kyle?""
"
"1","1","Stan","Dude!
"
"1","1","Mr. Garrison","Is there a problem, boys?
"
"1","1","Kyle","Yes, Mr. Garrison, I have to go now.
"
"1","1","Mr. Garrison","Oh, really, Kyle? What is it this time? Another prostate tumor?
"
"1","1","Kyle","No, my little brother's been abducted by aliens.  It's true! Ask Cartman, they gave him an anal probe.
"
"1","1","Cartman","Heh, heh, that's a, that's, that's a little joke. Heh, heh.
"
"1","1","Kyle","Mr. Garrison, seriously, I have to go. Can I please be excused from class?
"
"1","1","Mr. Garrison","I don't know, Kyle. Did you ask Mr. Hat?
"
"1","1","Kyle","I don't want to ask Mr. Hat, I'm asking you!
"
"1","1","Mr. Garrison","Oh I think you should ask Mr. Hat.
"
"1","1","Kyle","Mr. Hat, may I please be excused from class?
"
"1","1","Mr. Garrison","Hmm, guess you'll have to take your seat, Kyle.
"
"1","1","Kyle","Damn it!
"
"1","1","Cartman","Hah, hah. Mr. Hat yelled at you.  Ow! My ass! 
"
"1","1","Kyle","Dude!
"
"1","1","Stan","Damn, Cartman!
"
"1","1","Cartman","Uh... Ow! My ass!
"
"1","1","Kyle","Dude, he's farting fire!
"
"1","1","Stan","It's the alien anal probe. It's shooting fire from Cartman's rectum!
"
"1","1","Cartman","No, that was just a dream.
"
"1","1","Mr. Garrison","Eric, do you need to sit in the corner until your flaming gas is under control?
"
"1","1","Cartman","No, Mr. Garrison, I'm fine. 
"
"1","1","Cartman","Oh!! Whoa, I sure am hungry.
"
"1","1","Stan","How can you eat when you're farting fire?
"
"1","1","Cartman","Shut up, dude, you're being totally immature.
"
"1","1","Kyle","Hey, look, there's Wendy Testaburger.
"
"1","1","Stan","Where? 
"
"1","1","Cartman","Stan wants to ki-iss Wendy Testabur-ger
"
"1","1","Stan","Shut up, fat ass! I don't even like her!
"
"1","1","Cartman","I'm not fat. And you obviously like her because you throw up every time she talks to you.
"
"1","1","Stan","I do not!
"
"1","1","Stan","Bleech!
"
"1","1","Kyle","Dude, what does the note say?
"
"1","1","Stan","Holy crap! It says she wants to meet me at Stark's Pond after school. 
"
"1","1","Kyle","Whoa! Maybe you can kiss her.
"
"1","1","Cartman","Or slip her the tongue.
"
"1","1","Stan","What? How do you know she has a cat? 
"
"1","1","Kyle","Come on you guys, we need to figure out how to get out of school so we can get my little brother back.
"
"1","1","Kyle","Bad.
"
"1","1","Kyle","Chef, have you ever had something happen to you, but nobody believed you?
"
"1","1","Stan","Uh, Chef.
"
"1","1","Stan","Chef.
"
"1","1","Stan","Chef!
"
"1","1","Stan","Chef!!
"
"1","1","Kyle","No!
"
"1","1","Stan","Visitors took Kyle's baby brother.
"
"1","1","Kyle","Mr. Garrison won't let us out of school. He thinks we're making it up.
"
"1","1","Cartman","You are making it up. 
"
"1","1","Stan","Whoa! 
"
"1","1","Cartman","What?
"
"1","1","Kyle","That was cool!
"
"1","1","Cartman","Oh, I see. Now you're going to join in on the little joke huh?
"
"1","1","Kyle","Please, Chef, if I don't get out of school and get my little brother back from the aliens, my parents are gonna disown me.
"
"1","1","Cartman","Oh, you guys sure are going a long ways to try and scare me. I want my Salisbury steak!
"
"1","1","Stan","Killer! Thanks, Chef.
"
"1","1","Cartman","Oh!! You guys, my ass, seriously..!
"
"1","1","Stan","Okay, Cartman, you can stop farting fire now.
"
"1","1","Cartman","I would if I could, you son of a bitch!
"
"1","1","Kyle","Okay, so how do we get my little brother back?
"
"1","1","Cartman","Uh—Would you stop going on about your little brother? I know it was just a dream, I know I didn't have an anal probe, and I know that I'm not under alien control! 
I love to singa
About the moona and June-a and the springa
I love to singa
About a sky of blue-a or a tea for two-a...
"
"1","1","Stan","What the hell was that?
"
"1","1","Kyle","He is under alien control. That thing in his butt is linked up to the visitors!
"
"1","1","Cartman","Ah, son of a bitch!
"
